DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
1400,ENCODER ERROR(CONVEYOR),The encoder is abnormal.,1,Conveyor encoder 1 is abnormal.,"Connection failure, Module failure(encoder)",Replace the cable of the conveyor encoder 1 or encoder. ,,,,conveyer
,,,2,Conveyor encoder 2 is abnormal.,"Connection failure, Module failure(encoder)",Replace the cable of the conveyor encoder 2 or encoder.,,,,conveyer
,,,3,Conveyor encoder 3 is abnormal.,"Connection failure, Module failure(encoder)",Replace the cable of the conveyor encoder 3 or encoder.,,,,conveyer
1401,CANNOT CHANGE CONVEYOR MODE,"The encoder mode ""Encoder / Virtual encoder"" was switched by the general input while performing  conveyor synchronized function.   
",,,Input error,"Do not switch ""Encoder / Virtual encoder"" with the general signal while performing the conveyor synchronized function.",,,,コンベヤ
1402,WORK IN/NOT DATA CNT. LMT. OVER,An arithmetic error occurred for the current position pulse of Work IN/NOT Shift Data. ,,,Work status error,Check the work in/not shift data and actual the work status within the shift area. ,,,,コンベヤ
1403,WORK IN/NOT SHIFT DATA POS LMT.,"An arithmetic error occurred for the current travel length of Work IN/NOT Shift Data. 
",,,Work status error,Check the work in/not shift data and actual the work status within the shift area. ,,,,コンベヤ
1404,WORK ID. DATA CNT. LMT. OVER,An arithmetic error occurred for the current position pulse of Work ID Shift Data. ,,,Work status error,Check the work in/not shift data and actual the work status within the shift area. ,,,,コンベヤ
1405,WORK ID. SHIFT DATA POS LMT.,An arithmetic error occurred for the current travel length of Work ID Shift Data. ,,,Work status error,Check the work in/not shift data and actual the work status within the shift area. ,,,,コンベヤ
1406,START SHIFT DATA CNT. LMT. OVER,An arithmetic error occurred for the current position pulse of Start Shift Data. ,,,Work status error,Check the start shift data and actual the work status within the shift area. ,,,,コンベヤ
1407,START SHIFT DATA POS LMT.,An arithmetic error occurred for the current travel length of Start Shift Data. ,,,Work status error,Check the start shift data and actual the work status within the shift area. ,,,,コンベヤ
1420,SYSTEM ERROR(BENDING),The system error is occurred in sensor process.,,"Sub Code: 1-221
It is the kind of sensor process error of Bending function.",Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,ﾍﾞﾝﾃﾞｨﾝｸﾞ
1421,ENCODER ERROR(LNR SCALE),The connection error between linear scale and the controller.,,Sub code : Linear scale port number,Linear scale or the connection failure,(1)Check the  linear scale value and the connection.,,,,ﾍﾞﾝﾃﾞｨﾝｸﾞ
1422,CANNOT CHANGE ENCODER INPUT,,,,,,,,,ﾍﾞﾝﾃﾞｨﾝｸﾞ
1430,PRESS ENCODER ERROR,,,,,,,,,コンベヤ
1431,PRESS DATA RECEIVING ERROR,,,,,,,,,コンベヤ
1432,PRESS ENCODER DATA ERROR,,,,,,,,,コンベヤ
1437,PORT OPEN ERROR,Failed to open the communication port.,,,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
1500,SAFETY CIRCUIT FAULT(SERVO I/O),PLD internal mutual monitoring error of the power-ON (YPU) board. ,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1501,SVMX RELAY STICKING(SERVO I/O),The SVMX relay of the power-ON (YPU) board is melted and stuck.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1502,CONTACTOR STICKING(SERVO I/O),Contactor sticking error of the power-ON (YPU) board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1503,SAFETY CIRCUIT IN FAULT(SV I/O),The input comparison error of the power-ON (YPU) board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1504,TUSON RELAY STICKING(SERVO I/O),TUSON relay sticking error of the power-ON (YPU) board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1506,BROKEN CONTACTOR FUSE(SERVO I/O),Main contactor relay fuse of the power-ON (YPU) circuit board is blown.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1507,BROKEN S_ON FUSE(SERVO I/O),S_ON relay fuse of the power-ON (YPU) circuit board is blown.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1508,SAFETY CIRCUIT WDT ERROR(SV I/O),The mutual WDT error of the power-ON (YPU) circuit board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1509,EXTERNAL WDT OVER(SERVO I/O),The external WDT over of the power-ON (YPU) circuit board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1510,EXTERNAL WDT BROKEN(SERVO I/O),The external WDT failure of the power-ON (YPU) circuit board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1511,COMMUNICATION ERR(PLDs)(SERVO I/O),The serial communication toggle check error of the power-ON (YPU) circuit board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1512,POWER SUPPLY FAN ERROR(SERVO),The rotation speed of in-panel cooling fan decreased.,,,Connection failure,Check the power supply cable of the cooling fan in the CPS power unit.,,,,SERVO
,,,,,Circuit board failure（YPU unit),"Check the cooling fan in the CPS power unit is working.
Replace the CPS power unit.",,,,SERVO
,,,,,Install failure,Check that the air inlet or outlet is not blocked.,,,,SERVO
1513,POWER SUPPLY OVERHEAT(SERVO),Temperature sensor in the CPS power unit is activated. The internal temperature of the controller is abnormally increased.,,,The temperature rises in the controller,Turn the power OFF then back ON after cooling the controller.,,,,SERVO
,,,,,Connection failure,Check the power supply cable of the cooling fan in the CPS power unit.,,,,SERVO
,,,,,Circuit board failure（YPU unit),Replace the CPS power unit.,,,,SERVO
1514,OVERHEAT(AMPLIFIER),Amplifier overheated.,,,The temperature rises in the amplifier,Turn the power OFF then back ON after cooling the amplifier.,,,,SERVO
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
1515,SON_OUT RELAY STICKING(SERVO I/O),SON_OUT relay sticking error of the power-ON (YPU) board.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1516,BRRCER RELAY STICKING(SERVO I/O),The BRRCER relay of the power-ON (YPU) board is melted and stuck.,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1530,ABSOLUTE DATA ERROR(SERVO2),The absolute value data cannot be received from the encoder. Or the received absolute value data is incorrect. ,,,Circuit board failure（YPU unit),"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YPU unit. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
,,,,,Module failure(motor),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the motor.",,,,SERVO
,,,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
1531,GATE ARRAY 1 ERROR(SERVO2),Reading error of command input.,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK",,,,SERVO
1532,GATE ARRAY 2 ERROR(SERVO2),Reading error of command input.,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK",,,,SERVO
1533,ABSOLUTE ENCODER ERROR(SERVO2),The number of pulses per rotation of the absolute encoder is incorrect.,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
[Robot axis]
・Cable between encoders
・EAXA-CN508
[External axis]
・Cable between encoders
・EAXB-CN0534,535,536",,,,SERVO
,,,,,Module failure(encoder),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the encoder.",,,,SERVO
,,,,,Noise interference,Check the noise source and take countermeasures to reduce the noise.,,,,SERVO
,,,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK",,,,SERVO
1534,GROUND FAULT(SERVO2),"Ground fault of the motor cables, the motor, or the SERVOPACK. ",,,Ground fault,"Check if a ground fault has not occurred in the U-, V-, and W-phase of motor power line, or short circuit has not occurred between these phases.",,,,SERVO
,,,,,Module failure(motor),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the motor.",,,,SERVO
,,,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
1535,WATCHDOG DETECTOR ERROR(SERVO2),Watchdog error in the SERVOPACK. ,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
1536,CURRENT FB ERROR(U PHASE)(SV2),The motor power cable is disconnected. Or the U-phase current detection circuit of the SERVOPACK is incorrect.,,,Connection failure,Check the connection of motor power line.,,,,SERVO
,,,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
1537,CURRENT FB ERROR(V PHASE)(SV2),The motor power cable is disconnected. Or the V-phase current detection circuit of the SERVOPACK is incorrect.,,,Connection failure,Check the connection of motor power line.,,,,SERVO
,,,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
1538,INCR ENCODER INIT PULSE ERR(SV2),Initial pulse of incremental encoders is incorrect.,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
[Robot axis]
・Cable between encoders
・EAXA-CN508
[External axis]
・Cable between encoders
・EAXB-CN0534,535,536",,,,SERVO
,,,,,Module failure(encoder),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the encoder.",,,,SERVO
,,,,,Noise interference,Check the noise source and take countermeasures to reduce the noise.,,,,SERVO
,,,,,Module failure(SERVOPACK),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
1539,SERVO ON COMMAND INVALID(SERVO2),The servo on command is inputted according to timing from which the servo on command invalid alarm outputs. ,,,Setting error,Replace the SERVOPACK.,,,,SERVO
1540,VIBRATION DETECT(SERVO2),An abnormal vibration was detected during a motor rotation.,,,Setting error,"Check the settings for manipulator motion condition (influence by external  force, load condition).",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
1541,FC SERIAL ENCODER SUM ERROR(SV2),The check sum result of the encoder memory is incorrect.,,,Module failure(serial conversion unit),Replace the serial conversion unit.,,,,SERVO
,,,,,Module failure(encoder),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the encoder.",,,,SERVO
