DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,41,"unknown 
Sub code[41**] shows the error code of Fronius power source 
41 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,42,"unknown 
Sub code[42**] shows the error code of Fronius power source 
42 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,43,"unknown 
Sub code[43**] shows the error code of Fronius power source 
43 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,44,"unknown 
Sub code[44**] shows the error code of Fronius power source 
44 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,45,"unknown 
Sub code[45**] shows the error code of Fronius power source 
45 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,46,"unknown 
Sub code[46**] shows the error code of Fronius power source 
46 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,47,"unknown 
Sub code[47**] shows the error code of Fronius power source 
47 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,48,"unknown 
Sub code[48**] shows the error code of Fronius power source 
48 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,49,"Err049 
Sub code[49**] shows the error code of Fronius power source 
49 :main error code 
** :sub error code",Arc welding power source error,"Check the mains power supply 
Check all 3 phases
Confirm the Fronius's manual",,,,Fronius
,,,50,"Err050 
Sub code[50**] shows the error code of Fronius power source 
50 :main error code 
** :sub error code",Arc welding power source error,"Disconnect NT60 or change/check NT24/UST/BPS/intermediate circuit capacitors
Confirm the Fronius's manual",,,,Fronius
,,,51,"Err051 
Sub code[51**] shows the error code of Fronius power source 
51 :main error code 
** :sub error code",Arc welding power source error,"Mains voltage too low or NT 24 defective
Confirm the Fronius's manual",,,,Fronius
,,,52,"Err052 
Sub code[52**] shows the error code of Fronius power source 
52 :main error code 
** :sub error code",Arc welding power source error,"Mains voltage too high or NT 24 defective
Confirm the Fronius's manual",,,,Fronius
,,,53,"ErrPE 
Sub code[53**] shows the error code of Fronius power source 
53 :main error code 
** :sub error code",Arc welding power source error,"Low-resistance connection between secondary and machine housing find out the cause
Confirm the Fronius's manual",,,,Fronius
,,,54,"Err054 
Sub code[54**] shows the error code of Fronius power source 
54 :main error code 
** :sub error code",Arc welding power source error,"Increase the bbc (burn-back control)
Switch off ""Wire stick "" in the set-up menu
After the end of welding, make sure that the wire does not collide with the workpiece when the torch is retracted.
Confirm the Fronius's manual",,,,Fronius
,,,55,"NoIGn 
Sub code[55**] shows the error code of Fronius power source 
55 :main error code 
** :sub error code",Arc welding power source error,"Set a lower Ito value
Keep the torch stand-off distance smaller before ignition.
Confirm the Fronius's manual",,,,Fronius
,,,56,"Err056 
Sub code[56**] shows the error code of Fronius power source 
56 :main error code 
** :sub error code",Arc welding power source error,"Check how much wire is left on the spool
If necessary, change the spool
Confirm the Fronius's manual",,,,Fronius
,,,57,"NoGAS 
Sub code[57**] shows the error code of Fronius power source 
57 :main error code 
** :sub error code",Arc welding power source error,"Check what volume of gas is still available
Confirm the Fronius's manual",,,,Fronius
,,,58,"NoArc 
Sub code[58**] shows the error code of Fronius power source 
58 :main error code 
** :sub error code",Arc welding power source error,"Check the seam
Confirm the Fronius's manual",,,,Fronius
,,,59,"Err059 
Sub code[59**] shows the error code of Fronius power source 
59 :main error code 
** :sub error code",Arc welding power source error,"
Confirm the Fronius's manual",,,,Fronius
,,,60,"Err060 
Sub code[60**] shows the error code of Fronius power source 
60 :main error code 
** :sub error code",Arc welding power source error,"
Confirm the Fronius's manual",,,,Fronius
,,,61,"ErrArc 
Sub code[61**] shows the error code of Fronius power source 
61 :main error code 
** :sub error code",Arc welding power source error,"
Confirm the Fronius's manual",,,,Fronius
,,,62,"Err062 
Sub code[62**] shows the error code of Fronius power source 
62 :main error code 
** :sub error code",Arc welding power source error,"Allow the machine to cool 
Confirm the Fronius's manual",,,,Fronius
,,,63,"EIF 
Sub code[63**] shows the error code of Fronius power source 
63 :main error code 
** :sub error code",Arc welding power source error,"Check the interface configuration
Confirm the Fronius's manual",,,,Fronius
,,,64,"Errtf8 
Sub code[64**] shows the error code of Fronius power source 
64 :main error code 
** :sub error code",Arc welding power source error,"Change the thermosensor of the cooling unit
Confirm the Fronius's manual",,,,Fronius
,,,65,"hotH2O 
Sub code[65**] shows the error code of Fronius power source 
65 :main error code 
** :sub error code",Arc welding power source error,"Cool down the coolingliquid
Confirm the Fronius's manual",,,,Fronius
,,,66,"tJo 
Sub code[66**] shows the error code of Fronius power source 
66 :main error code 
** :sub error code",Arc welding power source error,"Allow the JobMaster torch to cool 
Confirm the Fronius's manual",,,,Fronius
,,,67,"ErrtJo 
Sub code[67**] shows the error code of Fronius power source 
67 :main error code 
** :sub error code",Arc welding power source error,"Change JobMaster pc-board
Confirm the Fronius's manual",,,,Fronius
,,,68,"Err068 
Sub code[68**] shows the error code of Fronius power source 
68 :main error code 
** :sub error code",Arc welding power source error,"
Confirm the Fronius's manual",,,,Fronius
,,,69,"Err069 
Sub code[69**] shows the error code of Fronius power source 
69 :main error code 
** :sub error code",Arc welding power source error,"New welding start
Confirm the Fronius's manual",,,,Fronius
,,,70,"Err70 
Sub code[70**] shows the error code of Fronius power source 
70 :main error code 
** :sub error code",Arc welding power source error,"Check gas
Confirm the Fronius's manual",,,,Fronius
,,,71,"Err71 
Sub code[71**] shows the error code of Fronius power source 
71 :main error code 
** :sub error code",Arc welding power source error,"Check the welding seam
Confirm the Fronius's manual",,,,Fronius
,,,72,"ErrCfg 
Sub code[72**] shows the error code of Fronius power source 
72 :main error code 
** :sub error code",Arc welding power source error,"Check LHSB connection
Confirm the Fronius's manual",,,,Fronius
,,,73,"noHost 
Sub code[73**] shows the error code of Fronius power source 
73 :main error code 
** :sub error code",Arc welding power source error,"Check the connection between UST and RCU and the firmware
Confirm the Fronius's manual",,,,Fronius
,,,74,"Touch 
Sub code[74**] shows the error code of Fronius power source 
74 :main error code 
** :sub error code",Arc welding power source error,"Touch sensing mode ativated - no error
Confirm the Fronius's manual",,,,Fronius
,,,75,"Err75 
Sub code[75**] shows the error code of Fronius power source 
75 :main error code 
** :sub error code",Arc welding power source error,"
Confirm the Fronius's manual",,,,Fronius
,,,76,"unknown 
Sub code[76**] shows the error code of Fronius power source 
76 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,77,"Err77 
Sub code[77**] shows the error code of Fronius power source 
77 :main error code 
** :sub error code",Arc welding power source error,"Check the wire feeding alignment if it is smooth
Confirm the Fronius's manual",,,,Fronius
,,,78,"E-Stop 
Sub code[78**] shows the error code of Fronius power source 
78 :main error code 
** :sub error code",Arc welding power source error,"Close the Safety circuit and activate the Error reset
Confirm the Fronius's manual",,,,Fronius
,,,79,"ErrU0 
Sub code[79**] shows the error code of Fronius power source 
79 :main error code 
** :sub error code",Arc welding power source error,"
Confirm the Fronius's manual",,,,Fronius
,,,80,"Err080 
Sub code[80**] shows the error code of Fronius power source 
80 :main error code 
** :sub error code",Arc welding power source error,"Check the connection hose pack between power source and wire feeder
Confirm the Fronius's manual",,,,Fronius
,,,81,"tP7hot 
Sub code[81**] shows the error code of Fronius power source 
81 :main error code 
** :sub error code",Arc welding power source error,"Allow the machine to cool 
Confirm the Fronius's manual",,,,Fronius
,,,82,"ErrEHF 
Sub code[82**] shows the error code of Fronius power source 
82 :main error code 
** :sub error code",Arc welding power source error,"Allow the external HF to cool down
Confirm the Fronius's manual",,,,Fronius
,,,83,"PHASE 
Sub code[83**] shows the error code of Fronius power source 
83 :main error code 
** :sub error code",Arc welding power source error,"Check the mains supply cable of the power source
Confirm the Fronius's manual",,,,Fronius
,,,84,"unknown 
Sub code[84**] shows the error code of Fronius power source 
84 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,85,"unknown 
Sub code[85**] shows the error code of Fronius power source 
85 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,86,"unknown 
Sub code[86**] shows the error code of Fronius power source 
86 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
,,,87,"unknown 
Sub code[87**] shows the error code of Fronius power source 
87 :main error code 
** :sub error code",Arc welding power source error,"OR NOT IN USE
Confirm the Fronius's manual",,,,Fronius
