DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,67,An error occurred during the parameter/file transfer to the 8th communication conversion board (YGW01).,Setting error,"(1)Check the following settings;
・Control group setting in maintenance mode
・Rotary switch setting of YGW01 board for the corresponding node number(YGW#8): (7）",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0410,MODE CHANGE ERROR,"The DX100 changes its operation modes during a startup process from the power-on operation until the startup process completion. Since mode change is required for the peripheral CPU boards as well as the main CPU board, the DX100 simultaneously performs a process as the mode change process. This alarm occurs if the mode change is not successfully performed.",50,"An error occurred during startup sequence processing with the servo CPU of 1st servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (0) of the corresponding node number (SV#1)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,51,"An error occurred during startup sequence processing with the servo CPU of 2nd servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (1) of the corresponding node number (SV#2)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,52,"An error occurred during startup sequence processing with the servo CPU of 3rd servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (2) of the corresponding node number (SV#3)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,53,"An error occurred during startup sequence processing with the servo CPU of 4th servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (3) of the corresponding node number (SV#4)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,54,"An error occurred during startup sequence processing with the servo CPU of 5th servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (4) of the corresponding node number (SV#5)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,55,"An error occurred during startup sequence processing with the servo CPU of 6th servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (5) of the corresponding node number (SV#6)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,56,"An error occurred during startup sequence processing with the servo CPU of 7th servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (6) of the corresponding node number (SV#7)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,57,"An error occurred during startup sequence processing with the servo CPU of 8th servo board, and the system did not startup normally.",Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The EAXA board rotary switch setting (7) of the corresponding node number (SV#8)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The PCI connector of the YIF01 board
・The cable of YIF board connector CN113",,,,HWC
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
